id,pos,flr,flg,eg,er,fg,op
5760,647,2600,7500,0.1201,2.16239,1.47929,30.9859
5761,6,537,1100,1.0,50.0,3.38816,90.2464
5762,69,662,7500,0.4905,15.7435,1.75556,99.8208
5763,3,382,916,1.0,39.9214,3.70191,0.0
5764,24,261,1100,0.6371,20.4502,0.840764,63.6364
5765,4,1800,7500,0.373,11.9722,1.12402,58.8076
5766,326,478,2500,0.1879,6.03208,-1.29543,62.0155
5767,319,1700,7500,0.3035,9.74183,1.4316,42.1788
5768,8,1600,4000,0.3517,11.2891,1.1061,47.3595
5769,4,953,777,0.6857,22.0094,1.8729,93.4831
5770,123,470,1300,0.3822,12.2695,1.96067,47.1042
5771,41,241,178,0.9142,29.3453,2.75048,22.9167
5772,56,1600,7200,0.0778,2.49653,-1.05671,70.6949
5773,33,532,7500,0.098,3.14422,1.1566,80.0
5774,18,1500,5700,0.1901,6.1037,-1.12952,51.25
5775,3,808,7000,1.0,32.9208,-0.563405,91.3684
5776,2900,2700,7600,0.0342,0.615226,1.1587,0.0
5777,570,7700,2200,0.107,1.57359,2.04604,29.249
5778,23,817,7300,0.1654,5.31076,-0.598845,62.6374
5779,147,589,2800,0.3394,10.8942,0.030012,20.1717
5780,446,1400,5400,0.0284,0.912698,0.7633,73.913
5781,30,393,1900,0.4875,15.6489,-0.229808,91.9214
5782,168,1100,5900,0.028,0.89899,0.6451,72.8261
5783,614,3100,3700,0.0458,0.824373,1.20289,50.0
5784,67,563,2200,0.0971,3.11822,-0.315398,91.1628
5785,40,1200,7500,0.0242,0.777778,1.61377,52.9412
5786,253,1300,6800,0.0341,1.09402,1.4326,64.9123
5787,11,580,3900,0.4063,13.0408,-0.524093,94.4321
5788,341,1100,6200,0.0496,1.59091,3.76968,27.7108
5789,62,632,2300,0.0887,2.8481,-0.271753,68.75
5790,368,1700,845,0.1738,5.57785,-1.0101,70.7899
5791,38,777,5600,0.1188,3.8142,3.96124,54.1353
5792,14,655,510,0.7307,23.4559,1.27748,0.0
5793,52,863,231,0.6008,19.2867,-0.308752,26.087
5794,163,33,234,0.1259,4.0404,0.9812,0.0
5795,284,605,583,0.4099,13.1589,1.90478,58.9404
5796,7,218,829,0.755,24.2355,1.24777,57.0175
5797,7,198,424,0.7822,25.1082,3.10116,57.5342
5798,29,557,471,0.9039,29.0146,1.94017,42.38
5799,28,328,271,0.5621,18.0432,0.3965,0.0
5800,71,939,1400,0.5642,18.1103,1.45387,31.6239
5801,6,285,683,1.0,34.9123,5.91253,50.0
5802,24,668,579,0.6707,21.5288,1.91002,33.1492
5803,14,293,575,0.7958,25.5448,0.254739,73.7401
5804,30,1100,3400,0.2719,8.72727,1.85185,45.8955
5805,7,181,542,1.0,44.1068,0.667904,73.6
5806,15,1500,369,0.6085,19.5333,2.997,0.0
5807,68,6400,2600,0.4657,6.84531,0.62435,54.6729
5808,144,306,245,0.2992,9.60421,0.118185,72.6667
5809,58,432,1100,0.0953,3.0607,1.73258,55.4622
5810,21,68,279,0.3436,11.0294,-0.263505,68.0851
5811,242,750,558,0.2146,6.88889,0.216888,12.8889
5812,913,803,3400,0.0129,0.41511,-0.277873,61.1111
5813,583,1900,2200,0.1371,4.40058,1.1659,15.1282
5814,156,2500,843,0.7662,13.7911,1.0295,52.7837
5815,83,128,26,0.3691,11.849,1.29,52.7027
5816,7,203,697,0.7827,25.1232,0.090009,0.0
5817,1500,9200,5200,0.0356,0.523551,5.74713,0.0
5818,898,1400,715,0.0696,2.23265,0.6719,26.8456
5819,134,491,595,0.8569,27.5062,-0.329268,85.9451
5820,192,1500,422,0.388,12.4556,1.24585,32.5203
5821,16,511,7300,1.0,32.8278,-0.783112,96.5035
5822,16,679,1200,0.3777,12.1257,0.662191,33.3333
5823,29,784,1000,0.3212,10.3104,-0.474308,89.4802
5824,3,671,773,1.0,34.5256,3.35352,46.875
5825,43,258,331,0.707,22.696,-0.550156,56.8493
5826,1700,3100,139,0.0094,0.168459,0.574713,15.0
5827,6,38,263,0.1093,3.50877,-1.71086,100.0
5828,22,100,116,0.4123,13.2353,-1.01683,88.8889
5829,58,884,1200,0.1648,5.29012,10.0,88.3562
5830,947,17700,5997,0.0179,0.193032,-0.1009,41.8182
5831,288,846,707,0.6765,21.7166,0.149,18.3036
5832,44,519,434,0.4502,14.4509,0.510235,15.942
5833,23,94,619,0.5063,16.253,-0.191388,84.4961
5834,4,34,6,0.5498,17.6471,0.547645,33.3333
5835,71,166,328,0.6506,20.8835,2.94218,74.5536
5836,46,148,88,0.1029,3.3033,1.0327,13.5135
5837,66,175,330,0.2987,9.5873,0.210194,9.5238
5838,39,732,380,0.693,22.245,1.49711,27.1484
5839,46,85,103,0.2627,8.43137,1.62187,42.1053
5840,33,381,332,0.8826,28.331,4.16089,40.7895
5841,2,241,259,1.0,37.3213,-5.0,28.4173
5842,13,403,304,0.5514,17.7006,3.70178,0.0
5843,22,389,598,0.4422,14.1959,0.669183,54.3779
5844,33,375,208,0.6729,21.6,2.57285,41.5888
5845,48,136,179,0.3105,9.96732,2.24037,57.8947
5846,18,1500,7300,0.0865,2.77778,-1.12275,74.1538
5847,40,370,3200,0.0903,2.8979,1.3353,77.3333
5848,141,1200,7500,0.0314,1.00926,1.2321,58.6207
5849,14,1700,3700,0.1431,4.59244,0.8651,37.581
5850,8,912,3900,0.1994,6.40076,-0.11956,87.1795
5851,453,3500,7295,0.1959,3.5254,0.5284,38.0952
5852,36,865,7100,0.3619,11.6185,-0.861033,94.3744
5853,2,94,86,1.0,38.2012,-5.0,28.3465
5854,1400,1400,7500,0.0394,1.26587,1.44231,38.4615
5855,27,129,1800,0.597,19.1645,-0.877193,89.5652
5856,200,453,258,0.2502,8.03287,-0.768787,84.0532
5857,128,1200,6700,0.1408,4.51852,1.61377,82.7586
5858,225,1300,406,0.1909,6.12821,1.4359,28.7805
5859,2,727,5100,1.0,43.0537,1.54681,96.1616
5860,92,348,873,0.1407,4.51788,-0.458365,55.3191
5861,87,11700,7500,0.0136,0.146724,-0.149551,61.6667
5862,66,651,2000,0.0401,1.28862,-0.35814,67.5325
5863,50,398,1300,0.0522,1.67504,6.02945,43.9394
5864,1000,1900,813,0.0649,2.08359,0.980392,53.2544
5865,102,474,241,0.2067,6.63385,4.68639,41.1765
5866,280,1600,653,0.1822,5.84722,10.0,40.0778
5867,53,1400,769,0.4484,14.3929,1.494,35.7143
5868,6,616,3100,0.5391,17.3052,-0.205536,75.6
5869,199,1400,7500,0.03,0.964286,1.41576,34.2105
5870,6,24,37,0.0649,2.08333,0.781047,100.0
5871,2,173,546,0.2971,9.53756,0.997783,46.1538
5872,10,265,1700,0.7359,23.6226,-1.08294,93.5976
5873,512,624,360,0.0103,0.329416,10.0,81.8182
5874,22,283,1700,0.3495,11.2191,1.34198,0.0
5875,16,1200,7400,0.0627,2.01111,0.6418,74.6114
5876,140,1200,4300,0.0162,0.518519,1.3038,76.2712
5877,263,2200,7500,0.0786,1.41414,0.5675,0.0
5878,53,508,3008,0.2848,9.14261,-0.1067,91.7927
5879,124,287,1300,0.0478,1.5331,-0.260994,21.4286
5880,29,440,1200,0.5119,16.4305,0.0446648,61.875
5881,23,1200,6900,0.2101,6.7451,1.79426,0.0
5882,23,282,1600,0.7451,23.9165,-0.682594,92.9167
5883,675,11100,7400,0.3577,3.86286,-0.317948,90.0
5884,133,4600,3300,0.326,5.86836,1.71086,0.0
5885,21,944,3300,0.2979,9.56417,0.117011,54.142
5886,21,2500,4400,0.3479,6.2625,0.762195,38.5845
5887,19,784,703,0.6822,21.8989,0.51285,42.3913
5888,230,1600,7500,0.0187,0.600694,-1.08264,50.4762
5889,19,380,546,0.7232,23.2143,3.13702,61.1429
5890,458,1200,1800,0.0913,2.93056,0.6359,18.9815
5891,17,98,3,0.1844,5.91837,1.3986,13.0435
5892,26,78,616,0.8764,28.1339,-1.25313,81.0606
5893,135,2100,7400,0.1476,2.65608,0.8149,86.0424
5894,1,87,324,1.0,50.0,-1.43208,0.0
5895,37,212,856,0.1551,4.97904,-0.657174,69.4444
5896,235,1600,1100,0.2894,9.28819,2.58176,35.159
5897,34,673,698,0.5362,17.2115,0.2693,49.75
5898,5,1000,681,0.6417,20.6,0.292099,0.0
5899,166,1300,6300,0.0622,1.99573,1.3004,0.0
5900,283,183,739,0.0709,2.27687,-1.43575,65.3846
5901,70,1300,969,0.3817,12.2521,1.63399,38.6635
5902,4,150,214,0.7736,24.8333,0.623182,17.5676
5903,1,12,37,0.5192,16.6667,1.6331,100.0
5904,102,271,98,0.2465,7.91308,-0.827253,97.1963
5905,1,10,89,0.6231,20.0,-1.64294,50.0
5906,7,1300,5300,0.2335,7.4945,1.0601,94.697
5907,5,104,111,1.0,50.0,-0.5067,27.381
5908,133,936,1100,0.2496,8.01282,0.619051,36.6559
5909,101,866,1200,0.4549,14.601,0.635155,34.1772
5910,1,186,609,1.0,50.0,-0.0949,52.5
5911,7,91,1172,0.132,4.23862,1.0382,46.6667
5912,5,2500,1000,1.0,49.392,-0.695088,99.082
5913,512,971,1600,0.3274,10.5104,0.169075,35.6164
5914,13,555,1600,0.475,15.246,1.64414,19.1882
5915,81,814,929,0.6019,19.3216,0.345524,30.6265
5916,78,2800,956,0.383,6.89484,0.9501,0.0
5917,92,228,942,0.435,13.962,0.398,74.5856
5918,21,1700,7000,0.18,5.77941,-1.01626,35.3319
5919,715,6100,7500,0.0418,0.614754,0.7415,72.3343
5920,2200,9800,3900,0.0502,0.737528,-0.350877,0.0
5921,160,610,736,0.1404,4.5082,-0.352913,58.046
5922,4835,1400,7500,0.0005,0.015873,0.8296,50.0
5923,5,433,724,0.8159,26.1894,-0.0841043,47.3896
5924,79,291,94,0.3592,11.5311,-0.424517,37.6744
5925,143,869,5200,0.1667,5.35098,-0.55123,68.3511
5926,244,1800,3800,0.011,0.351852,0.5141,17.6471
5927,454,701,668,0.5059,16.2387,-0.229085,65.3959
5928,34,1400,4100,0.188,6.03571,1.1452,54.0856
5929,10,17,118,1.0,50.0,-1.96143,73.913
5930,100,1000,878,0.4624,14.8444,0.414016,13.0705
5931,51,1400,2800,0.1522,4.88655,1.46987,40.2027
5932,37,1800,5100,0.0891,2.86111,-1.01215,84.965
5933,118,518,1500,0.1477,4.74045,-0.240964,88.3929
5934,2,58,486,1.0,50.0,-1.16595,96.9697
5935,6,306,1500,0.694,22.2767,-0.681973,90.5844
5936,11,1300,3000,0.1065,3.41881,0.5004,38.4615
5937,91,1400,6800,0.116,3.72222,10.0,81.9915
5938,68,358,863,0.0793,2.545,-0.102249,65.1515
5939,16,60,45,0.0779,2.5,-0.303582,0.0
5940,419,1900,7200,0.0126,0.403509,3.51562,61.1111
5941,146,1800,4300,0.0335,1.07407,-1.01215,0.0
5942,193,855,80,0.1016,3.26186,-0.329994,78.2258
5943,11,108,484,0.4169,13.3838,0.1659,83.0986
5944,42,1500,1200,0.4448,14.2778,1.29088,0.0
5945,14,272,323,0.2732,8.77101,0.625985,74.5098
5946,373,428,694,0.3158,10.1366,-2.80438,0.0
5947,541,3100,868,0.0492,0.885305,-0.545058,38.4615
5948,265,5000,5700,0.0086,0.155556,0.9001,70.0
5949,699,16000,1100,0.5613,6.06214,0.3392,49.7299
5950,115,1000,5200,0.0583,1.87222,1.4637,60.119
5951,73,201,468,0.7577,24.3228,0.767607,51.4151
5952,9,668,585,0.7042,22.6048,5.68964,0.0
5953,72,972,710,0.583,18.7129,0.79775,26.4249
5954,33,1800,7500,0.0841,2.69841,1.0442,51.7483
5955,292,180,351,0.3548,11.3889,3.09598,26.087
5956,45,629,2100,0.2253,7.2337,-0.695024,61.3861
5957,7,1800,4200,0.1941,6.23016,0.7165,49.5434
5958,6,1800,7400,0.3603,11.5648,1.1284,81.6532
5959,134,3000,2800,0.5549,9.9875,2.08333,0.0
5960,7,253,698,0.2111,6.77584,-0.418663,64.2857
5961,6,107,316,0.2087,6.69782,-0.333611,85.7143
5962,98,1600,1800,0.3764,12.0833,4.12088,47.3154
5963,408,384,1500,0.0315,1.01273,0.231449,13.0435
5964,50,218,824,0.1389,4.45973,-0.325627,56.5217
5965,248,1400,7500,0.0391,1.25397,-1.16279,88.764
5966,256,378,1600,0.1268,4.07113,-0.725163,51.25
5967,1500,2600,6600,0.036,0.647436,0.9854,25.0
5968,96,535,1900,0.1925,6.17861,-0.591813,65.4472
5969,189,1400,7300,0.0477,1.53175,2.94118,36.9369
5970,139,2400,7360,0.0315,0.566176,-0.7186,85.4545
5971,117,1200,4400,0.1199,3.84722,0.7444,80.3419
5972,1300,1400,7300,0.0265,0.849206,2.90698,49.1803
5973,15,386,1500,0.0393,1.26079,-0.0472679,55.5556
5974,87,646,2400,0.1342,4.30705,3.84944,77.2059
5975,213,4000,780,0.9024,16.2431,10.0,59.5611
5976,49,2800,5200,0.2987,5.37698,-0.642536,68.0
5977,903,3000,2500,0.2488,4.47778,1.98413,13.6612
5978,87,1400,5000,0.0435,1.39683,-1.23457,30.1471
5979,19,366,1600,0.1513,4.85731,-0.300541,64.6617
5980,3,296,2100,0.7157,22.973,5.63154,0.0
5981,43,1600,945,0.5365,17.2222,1.3814,34.5269
5982,6,385,1100,0.7428,23.8442,3.0303,37.9518
5983,323,954,2300,0.1061,3.40671,10.0,24.8
5984,143,2200,2500,0.1063,1.91414,0.7197,38.1757
5985,78,2300,7500,0.3739,6.72947,0.821468,63.2937
5986,102,30400,1300,1.0,11.2568,0.980392,38.892
5987,6,358,2100,0.4206,13.5009,0.8078,57.1429
5988,8,6800,3962,0.7887,11.5938,0.2649,95.9192
5989,54,513,381,0.7162,22.9911,0.653239,34.1317
5990,6,1100,922,0.5211,16.7273,1.87087,23.3083
5991,21,1300,1300,0.0919,2.94872,1.47059,0.0
5992,2,3000,7100,0.1426,2.56667,-0.565931,67.1053
5993,26,1100,3500,0.1912,6.13637,0.6071,39.2027
5994,36,1000,5200,0.1428,4.58235,0.632276,42.3913
5995,189,900,1800,0.3963,12.7222,0.806406,43.287
5996,299,1700,5500,0.0963,3.0915,0.9074,18.6813
5997,422,2400,2500,0.2931,5.27546,-0.714286,31.6703
5998,12,1400,3600,0.217,6.96429,0.5213,47.7966
5999,449,2000,2100,0.1618,5.19444,0.6895,39.5238
6000,30,715,2700,0.5066,16.2626,1.04263,78.7671
6001,18,469,599,0.541,17.3656,-0.490381,74.1176
6002,308,3900,4100,0.0234,0.421652,-0.433526,77.3723
6003,130,1300,3400,0.2761,8.86153,1.47929,0.0
6004,186,1200,7500,0.1007,3.23148,0.5526,23.1156
6005,159,4000,3500,0.5884,10.5917,0.460617,46.3277
6006,21,1500,4659,0.3664,11.763,1.2474,53.1944
6007,20,521,1100,0.6253,20.0736,0.883349,46.7532
6008,6,995,7200,0.4175,13.4003,0.130399,58.0645
6009,18,432,5600,0.2953,9.47788,-1.18784,74.2947
6010,97,1800,2900,0.1317,4.22876,1.08264,60.9504
6011,60,939,200,0.5965,19.1465,10.0,69.7872
6012,37,1200,7350,0.161,5.16667,1.3274,53.8462
6013,15,4800,4584,0.7394,13.3083,0.781,0.0
6014,23,445,3327,0.1077,3.45818,0.4105,69.7674
6015,97,1700,3332,0.3024,9.70588,0.6272,84.9938
6016,50,2300,3000,0.2335,4.2029,0.811688,46.1207
6017,18,304,1900,0.4242,13.6184,1.15835,74.5098
6018,509,10200,6300,0.1157,1.24946,-1.29102,41.5563
6019,206,499,1600,0.3554,11.4095,1.34698,37.4269
6020,81,5900,6200,0.96,14.1123,1.33038,40.2548
6021,34,701,2500,0.2503,8.03613,-0.3626,57.5646
6022,50,473,2400,0.2844,9.12822,0.206782,51.3889
6023,177,1200,3400,0.2022,6.49074,10.0,49.3113
6024,44,1100,2600,0.236,7.57487,0.5534,38.7521
6025,376,604,1400,0.0126,0.40471,2.11835,45.4545
6026,88,1200,5800,0.2882,9.25,1.75953,37.3303
6027,553,2900,7500,0.087,1.56514,0.673854,46.8439
6028,9,530,2300,0.3279,10.5241,-0.398681,73.7624
6029,31,356,1100,0.4516,14.4975,1.68485,51.8519
6030,94,1900,7500,0.0424,1.36257,1.04822,31.3131
6031,1,2200,631,0.3914,7.04545,0.9907,41.8301
6032,33,2100,7100,0.6442,11.5952,3.28947,0.0
6033,40,739,2800,0.1918,6.15697,-0.239048,58.5366
6034,15,214,419,0.1068,3.42679,-0.082565,81.4815
6035,195,573,798,0.0882,2.8311,0.853868,19.4444
6036,513,1500,806,0.2252,7.22857,2.71493,25.0
6037,526,2100,2100,0.0495,0.891534,1.047,81.1765
6038,27,285,177,0.7196,23.0994,0.585785,0.0
6039,7,180,626,0.6404,20.5556,0.203059,75.6579
6040,2,214,498,1.0,50.0,-0.447668,94.3114
6041,601,722,2333,0.0197,0.630963,0.0246,22.2222
6042,5,163,204,0.6154,19.7546,-0.111541,46.25
6043,49,338,1900,0.17,5.45694,-0.677507,69.5652
6044,68,163,566,0.413,13.2583,-0.649444,62.9032
6045,165,559,481,0.3607,11.5782,0.3584,27.8539
6046,54,1100,966,0.6429,20.6364,3.21543,40.5248
6047,125,616,627,0.8946,28.7157,0.0889812,21.0117
6048,1,103,452,1.0,50.0,10.0,78.0488
6049,251,2200,875,0.797,14.346,0.845309,28.8668
6050,35,199,350,0.4148,13.3166,0.185713,39.4495
6051,228,1000,1500,0.5778,18.5471,0.240937,32.9225
6052,59,640,648,0.2409,7.73438,0.673683,24.2236
6053,134,1100,747,0.4199,13.4798,3.12702,47.8852
6054,17,544,667,0.9343,29.9895,2.42873,61.8667
6055,121,385,800,0.5457,17.518,1.93548,54.8495
6056,394,1600,1400,0.1912,6.13889,10.0,24.3902
6057,63,1200,521,0.6696,21.4954,1.72612,36.4583
6058,5,1300,721,0.1165,3.73846,-1.36488,32.3232
6059,55,441,1200,0.5849,18.7755,1.05928,60.6469
6060,5,258,537,0.8476,27.2093,0.507063,38.5093
6061,74,579,487,0.4409,14.1527,-0.189934,45.3634
6062,240,3600,7300,0.0335,0.603704,7.12251,0.0
6063,129,528,522,0.197,6.32365,-0.364432,0.0
6064,153,713,2100,0.0765,2.45442,-0.323608,21.7822
6065,141,1500,7400,0.0142,0.455556,-1.18671,84.5238
6066,3,31,15,0.8374,26.8817,-0.568182,58.8235
6067,66,301,181,0.33,10.5943,-2.47059,59.2
6068,138,372,652,0.5611,18.0108,0.81716,38.5666
6069,31,2400,4600,0.4369,7.86343,0.5553,90.5797
6070,373,1600,7000,0.0148,0.475694,1.16959,42.5926
6071,659,1300,908,0.2482,7.96635,5.80007,19.8473
6072,78,1900,527,0.3732,11.9795,0.7383,86.5604
6073,72,2100,5000,0.4422,7.96032,0.8545,51.0791
6074,1100,6200,7500,0.1501,2.20609,0.9406,29.6923
6075,439,1100,1600,0.1636,5.25253,1.172,32.5359
6076,10,830,7400,0.1659,5.3253,-0.228938,72.1212
6077,579,97,1800,0.0178,0.572739,4.87013,20.0
6078,1,79,189,1.0,43.038,5.98205,29.6296
6079,10,269,348,0.3254,10.4461,0.8192,61.7978
6080,75,1900,2000,0.4415,14.1725,10.0,47.8022
6081,19,209,472,0.6696,21.4943,1.91241,50.0
6082,449,1900,7070,0.0461,1.47953,1.2046,50.0
6083,20,502,369,0.4321,13.8695,1.21451,32.5581
6084,147,434,825,0.1425,4.57285,0.0907771,62.8319
6085,44,817,1500,0.2877,9.23433,2.13904,76.9481
6086,18,208,624,0.3678,11.8056,0.086783,0.0
6087,6,176,866,0.5163,16.572,0.105171,89.7196
6088,21,294,651,0.5569,17.876,1.04644,60.2941
6089,3,154,111,0.5799,18.6147,0.237793,46.2963
6090,431,836,479,0.076,2.43886,0.238095,9.009
6091,111,877,2200,0.1204,3.86418,0.308022,18.6441
6092,97,460,820,0.2709,8.69565,3.00814,43.5897
6093,29,512,4000,0.2322,7.45443,-0.346212,73.444
6094,9,728,3600,0.097,3.11356,-0.197628,80.6818
6095,871,860,792,0.0048,0.155039,-1.22564,50.0
6096,10,309,1300,0.6632,21.2873,1.05215,44.4444
6097,40,365,3700,0.5799,18.6149,-0.758941,85.1852
6098,12,324,2700,1.0,39.6862,-0.440788,91.6667
6099,10,181,426,0.5336,17.1271,-0.19992,90.1408
6100,44,1100,1800,0.4286,13.7576,1.82927,0.0
6101,281,663,4300,0.2561,8.22021,-0.161113,32.2581
6102,38,1400,2800,0.5932,19.0408,1.41576,28.855
6103,14,296,528,0.5675,18.2173,1.56986,31.7949
6104,1,444,1000,0.4631,14.8649,0.212227,14.2857
6105,77,891,2000,0.1985,6.37237,0.444428,0.0
6106,19,113,300,0.6301,20.2276,4.24448,82.2785
6107,1,111,631,1.0,35.1351,0.9215,72.2222
6108,40,1600,158,0.2274,7.29861,-1.06952,99.5902
6109,67,312,514,0.6234,20.012,0.2333,27.3196
6110,8,203,185,1.0,33.4975,1.65177,52.9412
6111,53,507,560,0.4475,14.3655,1.49701,37.6033
6112,17,979,552,0.5123,16.4454,0.465186,18.5484
6113,29,1100,3000,0.3726,11.9596,10.0,50.0
6114,45,222,305,0.8349,26.8018,0.683839,32.7869
6115,136,1800,1300,0.1732,5.55864,1.06308,24.6684
6116,228,2700,6600,0.0941,1.69342,-0.704887,85.0829
6117,72,699,304,0.6252,20.0676,1.85054,41.1594
6118,148,463,896,0.5531,17.7538,-0.19308,33.0508
6119,42,2500,5000,0.286,5.14889,-0.699301,31.5488
6120,37,213,1300,0.4315,13.8498,0.832408,68.9922
6121,7,982,578,0.8121,26.0693,0.326904,92.8122
6122,1,252,2400,1.0,35.3175,0.359342,0.0
6123,17,432,1200,0.4776,15.3322,1.39056,38.488
6124,7,735,498,0.5154,16.5442,0.327582,30.9859
6125,551,1700,2900,0.0527,1.69281,0.9151,41.2214
6126,80,1600,1400,0.367,11.7812,0.6415,33.3846
6127,79,1200,2200,0.4458,14.3102,1.67317,75.3286
6128,3,53,576,1.0,50.0,2.9453,86.8421
6129,75,931,355,0.2491,7.99618,0.512146,0.0
6130,89,1200,915,0.4465,14.3333,1.77096,45.1429
6131,3,325,2600,0.8595,27.5897,-0.528355,78.75
6132,28,206,393,0.704,22.5998,-0.191034,53.112
6133,74,454,901,0.7116,22.8427,2.11585,39.2241
6134,28,1000,852,0.6199,19.9,0.8943,15.1448
6135,6,293,230,0.6716,21.5586,1.35967,40.1274
6136,7,347,3400,1.0,50.0,-1.08401,84.6154
6137,219,309,434,0.3971,12.7472,0.7215,43.787
6138,292,693,671,0.4668,14.9832,-0.104343,28.7918
6139,69,1700,1400,0.241,7.73529,1.2959,0.0
6140,9,90,396,0.5365,17.2222,10.0,43.5897
6141,3,517,4200,1.0,45.4545,-0.714027,93.0723
6142,570,1600,601,0.2372,7.61397,0.6826,35.6061
6143,6,296,839,1.0,44.7973,2.93712,77.37
6144,18,362,398,0.7648,24.5488,3.81803,97.5207
6145,105,508,723,0.3782,12.1391,0.793231,47.8827
6146,73,574,6600,0.1993,6.3976,0.0342196,87.8125
6147,59,318,508,0.7146,22.9375,1.11471,0.0
6148,21,556,1700,0.5973,19.1747,2.40696,65.4762
6149,12,163,563,0.9389,30.138,3.69703,64.2384
6150,160,195,720,0.758,24.3305,1.3523,57.561
6151,117,1100,3800,0.2599,8.34343,1.81818,0.0
6152,136,894,7500,0.1161,3.72623,1.92673,48.7952
6153,5,328,1100,1.0,50.0,0.490196,71.1039
6154,28,505,473,0.3524,11.3119,6.43459,41.3462
6155,24,204,744,0.6049,19.4172,0.394737,85.8757
6156,30,909,1193,0.6278,20.152,0.2174,34.4961
6157,69,640,679,0.6582,21.1285,1.44788,19.7531
6158,149,676,945,0.3507,11.259,0.469208,57.4932
6159,13,1300,1100,0.7035,22.5812,1.51515,35.2765
6160,199,1500,5100,0.2095,6.72593,0.5533,58.5956
6161,103,1300,722,0.6782,21.7692,0.97,26.0492
6162,14,1200,740,0.7087,22.75,0.6996,16.7315
6163,11,354,432,1.0,40.3248,-0.201925,38.2911
6164,10,235,322,1.0,35.8663,1.96067,14.4578
6165,41,156,326,0.7056,22.6496,2.32919,62.1622
6166,75,719,922,0.8411,26.9993,-0.0498,32.7402
6167,40,410,541,0.8831,28.3469,1.2589,35.5872
6168,10,723,1400,0.8381,26.9018,-0.125637,67.5637
6169,3,364,296,1.0,38.4615,4.02516,87.5
6170,27,132,156,0.6136,19.697,-0.135882,54.7945
6171,147,787,1500,0.3618,11.6123,1.50039,37.2881
6172,54,261,707,0.4802,15.4158,1.45243,52.1053
6173,101,34900,4700,0.3857,3.58703,-0.150401,29.3972
6174,223,1600,671,0.2477,7.95139,1.3525,28.6538
6175,150,8300,941,0.5782,8.4998,6.88623,30.8863
6176,625,14700,1100,0.5639,6.08979,0.493624,19.901
6177,162,2600,1846,1.0,21.0534,1.1977,27.1976
6178,176,12100,2200,0.6716,7.25362,1.07725,18.4116
6179,199,1400,1700,0.4419,14.1865,0.5843,38.0711
6180,118,1000,1300,0.6108,19.6056,0.768,34.9345
6181,98,650,2400,0.3844,12.3407,0.577201,29.2958
6182,315,5100,7500,0.1531,2.25055,0.350877,29.3333
6183,6,2700,5500,0.607,10.9259,0.8535,44.5724
6184,188,2700,4200,0.3325,5.9856,0.703565,43.9197
6185,626,1100,2000,0.2565,8.23232,0.7137,27.4336
6186,85,540,576,0.8121,26.07,0.781676,95.8005
6187,54,2100,5438,0.274,4.93197,1.1261,0.0
6188,20,173,1300,0.7433,23.86,-0.408413,93.1034
6189,23,1600,1600,0.5398,17.3269,2.5974,46.2477
6190,38,533,583,0.6027,19.3454,0.680337,44.4954
6191,276,1300,2900,0.3728,11.9658,1.51515,0.0
6192,95,6400,2500,0.3053,4.48854,-1.07604,35.824
6193,3,179,749,0.5975,19.1806,-0.296111,18.0328
6194,362,1500,2600,0.663,21.2815,0.7604,38.5531
6195,234,2100,2800,0.2938,5.28851,1.93736,49.3002
6196,31,533,567,0.5686,18.251,-0.0696581,32.6582
6197,9,1300,1500,0.4725,15.1667,-1.30662,0.0
6198,232,1400,2200,0.6289,20.1865,1.0391,18.3569
6199,34,223,569,0.3624,11.6343,3.2427,64.8649
6200,49,931,1900,0.3214,10.3175,0.585633,35.101
6201,85,1100,3000,0.3841,12.3283,0.5939,48.0874
6202,34,180,381,0.3827,12.2839,0.788229,66.6667
6203,249,1100,729,0.3104,9.96257,1.2801,26.6393
6204,26,450,1200,0.2911,9.34567,1.66455,58.9552
6205,32,184,658,0.3969,12.7415,0.21978,79.0698
6206,60,842,1800,0.4247,13.6316,10.0,51.7891
6207,87,301,269,0.625,20.0628,1.36874,30.3797
6208,37,342,182,0.4261,13.6777,0.057501,61.3636
6209,34,379,957,0.5539,17.7807,0.531378,63.1579
6210,39,184,2200,0.5898,18.9312,4.7385,99.3174
6211,6,383,680,0.8663,27.8068,0.103605,98.8095
6212,333,824,737,0.4957,15.9115,0.441579,55.0442
6213,186,1700,7498,0.2159,6.93137,1.0225,34.6072
6214,18,401,4400,0.4016,12.8909,6.41078,62.7273
6215,110,826,2000,0.5297,17.003,3.15083,31.6008
6216,338,709,1600,0.4506,14.4658,0.72987,30.2326
6217,67,362,1100,0.3175,10.1903,0.669149,69.0566
6218,12,577,546,0.6027,19.3477,-0.2664,53.1868
6219,47,52,27,0.0466,1.49573,-0.351576,33.3333
6220,26,538,812,0.6379,20.4771,0.171601,0.0
6221,37,724,666,0.7736,24.8312,1.26796,38.2562
6222,31,1300,2200,0.8977,28.8162,1.51515,19.9582
6223,19,409,502,0.5882,18.8828,2.80784,24.4726
6224,247,1500,871,0.8422,27.0333,1.2496,26.7317
6225,15,443,824,0.4932,15.8314,1.27262,53.8462
6226,17,531,1900,0.2626,8.43027,1.05042,81.5029
6227,21,313,506,0.5115,16.4182,6.35593,31.3253
6228,12,1200,7100,0.1642,5.27083,1.3113,82.5553
6229,1300,11300,4100,0.3075,3.32055,-0.324062,98.6087
